1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
GRASS,'\'(26.3-51.6]\'','\'(227-inf)\'','\'All\'','\'(-inf-0.033333]\'','\'(-inf-0.022222]\'','\'(-inf-2.922222]\'','\'(-inf-99.17184]\'','\'(-inf-4.472222]\'','\'(-inf-138.63292]\'','\'(-inf-14.344444]\'','\'(-inf-13.711111]\'','\'(-inf-15.088889]\'','\'(14.255556-28.511112]\'','\'(-7.977778--2.022222]\'','\'(-inf--3.000001]\'','\'(12.955555-18.81111]\'','\'(15.088889-30.177778]\'','\'(0.4-0.5]\'',2.043865
GRASS,'\'(51.6-76.9]\'','\'(203-227]\'','\'All\'','\'(0.1-0.133333]\'','\'(-inf-0.022222]\'','\'(-inf-2.922222]\'','\'(-inf-99.17184]\'','\'(-inf-4.472222]\'','\'(-inf-138.63292]\'','\'(-inf-14.344444]\'','\'(-inf-13.711111]\'','\'(-inf-15.088889]\'','\'(14.255556-28.511112]\'','\'(-7.977778--2.022222]\'','\'(-inf--3.000001]\'','\'(12.955555-18.81111]\'','\'(15.088889-30.177778]\'','\'(0.4-0.5]\'',2.09922
GRASS,'\'(127.5-152.8]\'','\'(179-203]\'','\'All\'','\'(-inf-0.033333]\'','\'(-inf-0.022222]\'','\'(-inf-2.922222]\'','\'(-inf-99.17184]\'','\'(-inf-4.472222]\'','\'(-inf-138.63292]\'','\'(-inf-14.344444]\'','\'(-inf-13.711111]\'','\'(-inf-15.088889]\'','\'(14.255556-28.511112]\'','\'(-7.977778--2.022222]\'','\'(-inf--3.000001]\'','\'(12.955555-18.81111]\'','\'(15.088889-30.177778]\'','\'(0.5-0.6]\'',2.019747
GRASS,'\'(76.9-102.2]\'','\'(179-203]\'','\'All\'','\'(-inf-0.033333]\'','\'(-inf-0.022222]\'','\'(-inf-2.922222]\'','\'(-inf-99.17184]\'','\'(-inf-4.472222]\'','\'(-inf-138.63292]\'','\'(-inf-14.344444]\'','\'(-inf-13.711111]\'','\'(-inf-15.088889]\'','\'(14.255556-28.511112]\'','\'(-7.977778--2.022222]\'','\'(-inf--3.000001]\'','\'(12.955555-18.81111]\'','\'(15.088889-30.177778]\'','\'(0.4-0.5]\'',1.985552
GRASS,'\'(228.7-inf)\'','\'(227-inf)\'','\'All\'','\'(0.1-0.133333]\'','\'(-inf-0.022222]\'','\'(-inf-2.922222]\'','\'(-inf-99.17184]\'','\'(-inf-4.472222]\'','\'(-inf-138.63292]\'','\'(-inf-14.344444]\'','\'(-inf-13.711111]\'','\'(-inf-15.088889]\'','\'(-inf-14.255556]\'','\'(-7.977778--2.022222]\'','\'(-inf--3.000001]\'','\'(12.955555-18.81111]\'','\'(-inf-15.088889]\'','\'(0.5-0.6]\'',2.126063
GRASS,'\'(51.6-76.9]\'','\'(203-227]\'','\'All\'','\'(-inf-0.033333]\'','\'(-inf-0.022222]\'','\'(-inf-2.922222]\'','\'(-inf-99.17184]\'','\'(-inf-4.472222]\'','\'(-inf-138.63292]\'','\'(-inf-14.344444]\'','\'(-inf-13.711111]\'','\'(-inf-15.088889]\'','\'(14.255556-28.511112]\'','\'(-7.977778--2.022222]\'','\'(-inf--3.000001]\'','\'(12.955555-18.81111]\'','\'(15.088889-30.177778]\'','\'(0.4-0.5]\'',2.006642
GRASS,'\'(127.5-152.8]\'','\'(179-203]\'','\'All\'','\'(-inf-0.033333]\'','\'(-inf-0.022222]\'','\'(-inf-2.922222]\'','\'(-inf-99.17184]\'','\'(-inf-4.472222]\'','\'(-inf-138.63292]\'','\'(-inf-14.344444]\'','\'(-inf-13.711111]\'','\'(-inf-15.088889]\'','\'(14.255556-28.511112]\'','\'(-7.977778--2.022222]\'','\'(-inf--3.000001]\'','\'(12.955555-18.81111]\'','\'(15.088889-30.177778]\'','\'(0.5-0.6]\'',1.909255
GRASS,'\'(-inf-26.3]\'','\'(179-203]\'','\'All\'','\'(-inf-0.033333]\'','\'(-inf-0.022222]\'','\'(-inf-2.922222]\'','\'(-inf-99.17184]\'','\'(-inf-4.472222]\'','\'(-inf-138.63292]\'','\'(-inf-14.344444]\'','\'(-inf-13.711111]\'','\'(-inf-15.088889]\'','\'(14.255556-28.511112]\'','\'(-7.977778--2.022222]\'','\'(-inf--3.000001]\'','\'(12.955555-18.81111]\'','\'(15.088889-30.177778]\'','\'(0.4-0.5]\'',1.937892
GRASS,'\'(228.7-inf)\'','\'(155-179]\'','\'All\'','\'(-inf-0.033333]\'','\'(-inf-0.022222]\'','\'(-inf-2.922222]\'','\'(-inf-99.17184]\'','\'(-inf-4.472222]\'','\'(-inf-138.63292]\'','\'(14.344444-28.688888]\'','\'(13.711111-27.422222]\'','\'(15.088889-30.177778]\'','\'(14.255556-28.511112]\'','\'(-13.933334--7.977778]\'','\'(-inf--3.000001]\'','\'(12.955555-18.81111]\'','\'(15.088889-30.177778]\'','\'(0.3-0.4]\'',2.332243
GRASS,'\'(203.4-228.7]\'','\'(179-203]\'','\'All\'','\'(0.1-0.133333]\'','\'(-inf-0.022222]\'','\'(-inf-2.922222]\'','\'(-inf-99.17184]\'','\'(-inf-4.472222]\'','\'(-inf-138.63292]\'','\'(14.344444-28.688888]\'','\'(13.711111-27.422222]\'','\'(-inf-15.088889]\'','\'(14.255556-28.511112]\'','\'(-7.977778--2.022222]\'','\'(-inf--3.000001]\'','\'(12.955555-18.81111]\'','\'(15.088889-30.177778]\'','\'(0.4-0.5]\'',1.916419
GRASS,'\'(76.9-102.2]\'','\'(179-203]\'','\'All\'','\'(-inf-0.033333]\'','\'(-inf-0.022222]\'','\'(-inf-2.922222]\'','\'(-inf-99.17184]\'','\'(-inf-4.472222]\'','\'(-inf-138.63292]\'','\'(-inf-14.344444]\'','\'(-inf-13.711111]\'','\'(-inf-15.088889]\'','\'(14.255556-28.511112]\'','\'(-7.977778--2.022222]\'','\'(-inf--3.000001]\'','\'(12.955555-18.81111]\'','\'(15.088889-30.177778]\'','\'(0.5-0.6]\'',1.986748
GRASS,'\'(178.1-203.4]\'','\'(179-203]\'','\'All\'','\'(-inf-0.033333]\'','\'(-inf-0.022222]\'','\'(2.922222-5.844444]\'','\'(-inf-99.17184]\'','\'(4.472222-8.944445]\'','\'(-inf-138.63292]\'','\'(-inf-14.344444]\'','\'(-inf-13.711111]\'','\'(-inf-15.088889]\'','\'(14.255556-28.511112]\'','\'(-13.933334--7.977778]\'','\'(-inf--3.000001]\'','\'(12.955555-18.81111]\'','\'(15.088889-30.177778]\'','\'(0.5-0.6]\'',2.164262
GRASS,'\'(76.9-102.2]\'','\'(203-227]\'','\'All\'','\'(0.1-0.133333]\'','\'(-inf-0.022222]\'','\'(-inf-2.922222]\'','\'(-inf-99.17184]\'','\'(-inf-4.472222]\'','\'(-inf-138.63292]\'','\'(14.344444-28.688888]\'','\'(-inf-13.711111]\'','\'(-inf-15.088889]\'','\'(14.255556-28.511112]\'','\'(-7.977778--2.022222]\'','\'(-inf--3.000001]\'','\'(12.955555-18.81111]\'','\'(15.088889-30.177778]\'','\'(0.4-0.5]\'',1.966536
GRASS,'\'(152.8-178.1]\'','\'(227-inf)\'','\'All\'','\'(0.1-0.133333]\'','\'(-inf-0.022222]\'','\'(-inf-2.922222]\'','\'(-inf-99.17184]\'','\'(-inf-4.472222]\'','\'(-inf-138.63292]\'','\'(-inf-14.344444]\'','\'(-inf-13.711111]\'','\'(-inf-15.088889]\'','\'(14.255556-28.511112]\'','\'(-7.977778--2.022222]\'','\'(-inf--3.000001]\'','\'(12.955555-18.81111]\'','\'(15.088889-30.177778]\'','\'(0.4-0.5]\'',1.990381
GRASS,'\'(102.2-127.5]\'','\'(227-inf)\'','\'All\'','\'(-inf-0.033333]\'','\'(-inf-0.022222]\'','\'(-inf-2.922222]\'','\'(-inf-99.17184]\'','\'(-inf-4.472222]\'','\'(-inf-138.63292]\'','\'(14.344444-28.688888]\'','\'(-inf-13.711111]\'','\'(-inf-15.088889]\'','\'(14.255556-28.511112]\'','\'(-13.933334--7.977778]\'','\'(-inf--3.000001]\'','\'(12.955555-18.81111]\'','\'(15.088889-30.177778]\'','\'(0.3-0.4]\'',2.198051
GRASS,'\'(26.3-51.6]\'','\'(179-203]\'','\'All\'','\'(-inf-0.033333]\'','\'(-inf-0.022222]\'','\'(-inf-2.922222]\'','\'(-inf-99.17184]\'','\'(-inf-4.472222]\'','\'(-inf-138.63292]\'','\'(14.344444-28.688888]\'','\'(-inf-13.711111]\'','\'(-inf-15.088889]\'','\'(14.255556-28.511112]\'','\'(-7.977778--2.022222]\'','\'(-inf--3.000001]\'','\'(12.955555-18.81111]\'','\'(15.088889-30.177778]\'','\'(0.3-0.4]\'',2.038483
GRASS,'\'(203.4-228.7]\'','\'(203-227]\'','\'All\'','\'(-inf-0.033333]\'','\'(-inf-0.022222]\'','\'(-inf-2.922222]\'','\'(-inf-99.17184]\'','\'(-inf-4.472222]\'','\'(-inf-138.63292]\'','\'(-inf-14.344444]\'','\'(-inf-13.711111]\'','\'(-inf-15.088889]\'','\'(14.255556-28.511112]\'','\'(-13.933334--7.977778]\'','\'(-inf--3.000001]\'','\'(12.955555-18.81111]\'','\'(15.088889-30.177778]\'','\'(0.4-0.5]\'',2.0861
GRASS,'\'(178.1-203.4]\'','\'(227-inf)\'','\'All\'','\'(-inf-0.033333]\'','\'(-inf-0.022222]\'','\'(-inf-2.922222]\'','\'(-inf-99.17184]\'','\'(-inf-4.472222]\'','\'(-inf-138.63292]\'','\'(-inf-14.344444]\'','\'(-inf-13.711111]\'','\'(-inf-15.088889]\'','\'(-inf-14.255556]\'','\'(-13.933334--7.977778]\'','\'(-inf--3.000001]\'','\'(12.955555-18.81111]\'','\'(-inf-15.088889]\'','\'(0.5-0.6]\'',2.192935
GRASS,'\'(102.2-127.5]\'','\'(227-inf)\'','\'All\'','\'(-inf-0.033333]\'','\'(-inf-0.022222]\'','\'(-inf-2.922222]\'','\'(-inf-99.17184]\'','\'(-inf-4.472222]\'','\'(-inf-138.63292]\'','\'(-inf-14.344444]\'','\'(-inf-13.711111]\'','\'(-inf-15.088889]\'','\'(14.255556-28.511112]\'','\'(-7.977778--2.022222]\'','\'(-inf--3.000001]\'','\'(12.955555-18.81111]\'','\'(15.088889-30.177778]\'','\'(0.4-0.5]\'',2.046683
GRASS,'\'(26.3-51.6]\'','\'(227-inf)\'','\'All\'','\'(-inf-0.033333]\'','\'(-inf-0.022222]\'','\'(-inf-2.922222]\'','\'(-inf-99.17184]\'','\'(4.472222-8.944445]\'','\'(-inf-138.63292]\'','\'(14.344444-28.688888]\'','\'(13.711111-27.422222]\'','\'(15.088889-30.177778]\'','\'(14.255556-28.511112]\'','\'(-2.022222-3.933333]\'','\'(-inf--3.000001]\'','\'(1.244444-7.099999]\'','\'(15.088889-30.177778]\'','\'(0.2-0.3]\'',1.28706
GRASS,'\'(26.3-51.6]\'','\'(155-179]\'','\'All\'','\'(-inf-0.033333]\'','\'(-inf-0.022222]\'','\'(-inf-2.922222]\'','\'(-inf-99.17184]\'','\'(-inf-4.472222]\'','\'(-inf-138.63292]\'','\'(-inf-14.344444]\'','\'(-inf-13.711111]\'','\'(-inf-15.088889]\'','\'(14.255556-28.511112]\'','\'(-7.977778--2.022222]\'','\'(-3.000001-6.444444]\'','\'(7.099999-12.955555]\'','\'(-inf-15.088889]\'','\'(0.3-0.4]\'',2.291118
GRASS,'\'(76.9-102.2]\'','\'(179-203]\'','\'All\'','\'(-inf-0.033333]\'','\'(-inf-0.022222]\'','\'(-inf-2.922222]\'','\'(-inf-99.17184]\'','\'(-inf-4.472222]\'','\'(-inf-138.63292]\'','\'(-inf-14.344444]\'','\'(-inf-13.711111]\'','\'(-inf-15.088889]\'','\'(14.255556-28.511112]\'','\'(-7.977778--2.022222]\'','\'(-inf--3.000001]\'','\'(12.955555-18.81111]\'','\'(15.088889-30.177778]\'','\'(0.5-0.6]\'',1.984785
GRASS,'\'(203.4-228.7]\'','\'(227-inf)\'','\'All\'','\'(0.1-0.133333]\'','\'(0.088889-0.111111]\'','\'(2.922222-5.844444]\'','\'(-inf-99.17184]\'','\'(-inf-4.472222]\'','\'(-inf-138.63292]\'','\'(-inf-14.344444]\'','\'(-inf-13.711111]\'','\'(-inf-15.088889]\'','\'(14.255556-28.511112]\'','\'(-7.977778--2.022222]\'','\'(-inf--3.000001]\'','\'(12.955555-18.81111]\'','\'(-inf-15.088889]\'','\'(0.5-0.6]\'',2.069452
GRASS,'\'(152.8-178.1]\'','\'(203-227]\'','\'All\'','\'(-inf-0.033333]\'','\'(-inf-0.022222]\'','\'(-inf-2.922222]\'','\'(-inf-99.17184]\'','\'(-inf-4.472222]\'','\'(-inf-138.63292]\'','\'(-inf-14.344444]\'','\'(-inf-13.711111]\'','\'(-inf-15.088889]\'','\'(14.255556-28.511112]\'','\'(-7.977778--2.022222]\'','\'(-inf--3.000001]\'','\'(12.955555-18.81111]\'','\'(15.088889-30.177778]\'','\'(0.4-0.5]\'',2.043726
GRASS,'\'(-inf-26.3]\'','\'(179-203]\'','\'All\'','\'(-inf-0.033333]\'','\'(-inf-0.022222]\'','\'(-inf-2.922222]\'','\'(-inf-99.17184]\'','\'(-inf-4.472222]\'','\'(-inf-138.63292]\'','\'(14.344444-28.688888]\'','\'(-inf-13.711111]\'','\'(-inf-15.088889]\'','\'(14.255556-28.511112]\'','\'(-7.977778--2.022222]\'','\'(-inf--3.000001]\'','\'(7.099999-12.955555]\'','\'(15.088889-30.177778]\'','\'(0.3-0.4]\'',2.20467
GRASS,'\'(26.3-51.6]\'','\'(155-179]\'','\'All\'','\'(-inf-0.033333]\'','\'(-inf-0.022222]\'','\'(-inf-2.922222]\'','\'(-inf-99.17184]\'','\'(-inf-4.472222]\'','\'(-inf-138.63292]\'','\'(-inf-14.344444]\'','\'(-inf-13.711111]\'','\'(-inf-15.088889]\'','\'(14.255556-28.511112]\'','\'(-7.977778--2.022222]\'','\'(-inf--3.000001]\'','\'(12.955555-18.81111]\'','\'(15.088889-30.177778]\'','\'(0.4-0.5]\'',1.993183
GRASS,'\'(26.3-51.6]\'','\'(203-227]\'','\'All\'','\'(-inf-0.033333]\'','\'(-inf-0.022222]\'','\'(-inf-2.922222]\'','\'(-inf-99.17184]\'','\'(-inf-4.472222]\'','\'(-inf-138.63292]\'','\'(-inf-14.344444]\'','\'(-inf-13.711111]\'','\'(-inf-15.088889]\'','\'(14.255556-28.511112]\'','\'(-7.977778--2.022222]\'','\'(-inf--3.000001]\'','\'(12.955555-18.81111]\'','\'(15.088889-30.177778]\'','\'(0.4-0.5]\'',2.060955
GRASS,'\'(152.8-178.1]\'','\'(179-203]\'','\'All\'','\'(-inf-0.033333]\'','\'(-inf-0.022222]\'','\'(-inf-2.922222]\'','\'(-inf-99.17184]\'','\'(-inf-4.472222]\'','\'(-inf-138.63292]\'','\'(-inf-14.344444]\'','\'(-inf-13.711111]\'','\'(-inf-15.088889]\'','\'(14.255556-28.511112]\'','\'(-7.977778--2.022222]\'','\'(-inf--3.000001]\'','\'(12.955555-18.81111]\'','\'(15.088889-30.177778]\'','\'(0.5-0.6]\'',2.011228
GRASS,'\'(152.8-178.1]\'','\'(227-inf)\'','\'All\'','\'(0.1-0.133333]\'','\'(-inf-0.022222]\'','\'(-inf-2.922222]\'','\'(-inf-99.17184]\'','\'(-inf-4.472222]\'','\'(-inf-138.63292]\'','\'(-inf-14.344444]\'','\'(-inf-13.711111]\'','\'(-inf-15.088889]\'','\'(14.255556-28.511112]\'','\'(-7.977778--2.022222]\'','\'(-inf--3.000001]\'','\'(18.81111-inf)\'','\'(15.088889-30.177778]\'','\'(0.5-0.6]\'',1.903686
GRASS,'\'(203.4-228.7]\'','\'(179-203]\'','\'All\'','\'(-inf-0.033333]\'','\'(-inf-0.022222]\'','\'(-inf-2.922222]\'','\'(-inf-99.17184]\'','\'(-inf-4.472222]\'','\'(-inf-138.63292]\'','\'(-inf-14.344444]\'','\'(-inf-13.711111]\'','\'(-inf-15.088889]\'','\'(14.255556-28.511112]\'','\'(-7.977778--2.022222]\'','\'(-inf--3.000001]\'','\'(12.955555-18.81111]\'','\'(15.088889-30.177778]\'','\'(0.4-0.5]\'',1.83885
GRASS,'\'(-inf-26.3]\'','\'(203-227]\'','\'All\'','\'(0.1-0.133333]\'','\'(-inf-0.022222]\'','\'(-inf-2.922222]\'','\'(-inf-99.17184]\'','\'(-inf-4.472222]\'','\'(-inf-138.63292]\'','\'(14.344444-28.688888]\'','\'(13.711111-27.422222]\'','\'(-inf-15.088889]\'','\'(14.255556-28.511112]\'','\'(-7.977778--2.022222]\'','\'(-inf--3.000001]\'','\'(7.099999-12.955555]\'','\'(15.088889-30.177778]\'','\'(0.3-0.4]\'',1.910945
GRASS,'\'(152.8-178.1]\'','\'(203-227]\'','\'All\'','\'(-inf-0.033333]\'','\'(-inf-0.022222]\'','\'(-inf-2.922222]\'','\'(-inf-99.17184]\'','\'(-inf-4.472222]\'','\'(-inf-138.63292]\'','\'(-inf-14.344444]\'','\'(-inf-13.711111]\'','\'(-inf-15.088889]\'','\'(14.255556-28.511112]\'','\'(-7.977778--2.022222]\'','\'(-inf--3.000001]\'','\'(12.955555-18.81111]\'','\'(15.088889-30.177778]\'','\'(0.5-0.6]\'',1.870487
GRASS,'\'(152.8-178.1]\'','\'(203-227]\'','\'All\'','\'(0.1-0.133333]\'','\'(-inf-0.022222]\'','\'(-inf-2.922222]\'','\'(-inf-99.17184]\'','\'(-inf-4.472222]\'','\'(-inf-138.63292]\'','\'(-inf-14.344444]\'','\'(-inf-13.711111]\'','\'(-inf-15.088889]\'','\'(14.255556-28.511112]\'','\'(-7.977778--2.022222]\'','\'(-inf--3.000001]\'','\'(12.955555-18.81111]\'','\'(15.088889-30.177778]\'','\'(0.4-0.5]\'',1.974495
GRASS,'\'(76.9-102.2]\'','\'(203-227]\'','\'All\'','\'(0.2-0.233333]\'','\'(-inf-0.022222]\'','\'(-inf-2.922222]\'','\'(-inf-99.17184]\'','\'(-inf-4.472222]\'','\'(-inf-138.63292]\'','\'(-inf-14.344444]\'','\'(-inf-13.711111]\'','\'(-inf-15.088889]\'','\'(14.255556-28.511112]\'','\'(-7.977778--2.022222]\'','\'(-inf--3.000001]\'','\'(12.955555-18.81111]\'','\'(15.088889-30.177778]\'','\'(0.5-0.6]\'',1.940832
GRASS,'\'(152.8-178.1]\'','\'(203-227]\'','\'All\'','\'(-inf-0.033333]\'','\'(-inf-0.022222]\'','\'(-inf-2.922222]\'','\'(-inf-99.17184]\'','\'(-inf-4.472222]\'','\'(-inf-138.63292]\'','\'(-inf-14.344444]\'','\'(-inf-13.711111]\'','\'(-inf-15.088889]\'','\'(14.255556-28.511112]\'','\'(-7.977778--2.022222]\'','\'(-inf--3.000001]\'','\'(12.955555-18.81111]\'','\'(15.088889-30.177778]\'','\'(0.5-0.6]\'',1.872506
GRASS,'\'(51.6-76.9]\'','\'(203-227]\'','\'All\'','\'(-inf-0.033333]\'','\'(-inf-0.022222]\'','\'(-inf-2.922222]\'','\'(-inf-99.17184]\'','\'(-inf-4.472222]\'','\'(-inf-138.63292]\'','\'(14.344444-28.688888]\'','\'(13.711111-27.422222]\'','\'(-inf-15.088889]\'','\'(14.255556-28.511112]\'','\'(-7.977778--2.022222]\'','\'(-inf--3.000001]\'','\'(12.955555-18.81111]\'','\'(15.088889-30.177778]\'','\'(0.4-0.5]\'',1.82234
GRASS,'\'(-inf-26.3]\'','\'(179-203]\'','\'All\'','\'(0.1-0.133333]\'','\'(-inf-0.022222]\'','\'(-inf-2.922222]\'','\'(-inf-99.17184]\'','\'(-inf-4.472222]\'','\'(-inf-138.63292]\'','\'(-inf-14.344444]\'','\'(-inf-13.711111]\'','\'(-inf-15.088889]\'','\'(14.255556-28.511112]\'','\'(-7.977778--2.022222]\'','\'(-inf--3.000001]\'','\'(7.099999-12.955555]\'','\'(15.088889-30.177778]\'','\'(0.4-0.5]\'',2.221276
GRASS,'\'(76.9-102.2]\'','\'(203-227]\'','\'All\'','\'(-inf-0.033333]\'','\'(-inf-0.022222]\'','\'(-inf-2.922222]\'','\'(-inf-99.17184]\'','\'(-inf-4.472222]\'','\'(-inf-138.63292]\'','\'(14.344444-28.688888]\'','\'(13.711111-27.422222]\'','\'(-inf-15.088889]\'','\'(14.255556-28.511112]\'','\'(-7.977778--2.022222]\'','\'(-inf--3.000001]\'','\'(12.955555-18.81111]\'','\'(15.088889-30.177778]\'','\'(0.4-0.5]\'',1.891015
PATH,'\'(152.8-178.1]\'','\'(179-203]\'','\'All\'','\'(-inf-0.033333]\'','\'(-inf-0.022222]\'','\'(-inf-2.922222]\'','\'(-inf-99.17184]\'','\'(-inf-4.472222]\'','\'(-inf-138.63292]\'','\'(43.033332-57.377776]\'','\'(41.133333-54.844444]\'','\'(60.355556-75.444445]\'','\'(28.511112-42.766668]\'','\'(-13.933334--7.977778]\'','\'(34.777777-44.222222]\'','\'(-22.177779--16.322223]\'','\'(60.355556-75.444445]\'','\'(0.3-0.4]\'',-1.940813
PATH,'\'(51.6-76.9]\'','\'(155-179]\'','\'All\'','\'(-inf-0.033333]\'','\'(-inf-0.022222]\'','\'(-inf-2.922222]\'','\'(-inf-99.17184]\'','\'(-inf-4.472222]\'','\'(-inf-138.63292]\'','\'(43.033332-57.377776]\'','\'(41.133333-54.844444]\'','\'(60.355556-75.444445]\'','\'(42.766668-57.022224]\'','\'(-19.88889--13.933334]\'','\'(25.333333-34.777777]\'','\'(-22.177779--16.322223]\'','\'(60.355556-75.444445]\'','\'(0.2-0.3]\'',-1.98088
PATH,'\'(178.1-203.4]\'','\'(179-203]\'','\'All\'','\'(-inf-0.033333]\'','\'(-inf-0.022222]\'','\'(-inf-2.922222]\'','\'(-inf-99.17184]\'','\'(-inf-4.472222]\'','\'(-inf-138.63292]\'','\'(43.033332-57.377776]\'','\'(41.133333-54.844444]\'','\'(60.355556-75.444445]\'','\'(42.766668-57.022224]\'','\'(-13.933334--7.977778]\'','\'(25.333333-34.777777]\'','\'(-22.177779--16.322223]\'','\'(60.355556-75.444445]\'','\'(0.2-0.3]\'',-1.973221
